6.639723485020931903e-01,1.137020011084648452e+00,1.104504328222673859e+00,7.849572215924157659e-01,5.746326854301068154e-01
6.205899613060064102e-01,8.136778189721445287e-01,5.302663011007552329e-01,8.522639814234065359e-01,9.979024942417211719e-01
7.815905887076799452e-01,9.729649017438932734e-01,8.649789790981948778e-01,9.814379613543557923e-01,7.868266493227991099e-01
1.659796941761919609e-01,8.515708381961120121e-01,6.332334076146739488e-01,4.684489452288425060e-01,3.783569786033641469e-01
7.259649035112220039e-01,6.975730296052108370e-01,5.167234248981129596e-01,1.357900479098390178e+00,9.569955736693932513e-01
1.268721022614105909e+00,9.730282849371610920e-01,7.501366469902762679e-01,1.214540778972847956e+00,4.822013426858662299e-01
9.190007928497253564e-01,7.683420349943786976e-01,8.623263383490057388e-01,1.072382916554849519e+00,5.764274059171783371e-01
5.493497367153519217e-01,7.545825120700617727e-01,9.414339261035639117e-01,4.451773634429808113e-01,8.062640317146785307e-01
1.021150677072211410e+00,5.650190945574918855e-01,1.097001135243069081e+00,5.580117072595901506e-01,5.215665172111447756e-01
6.111251048601803459e-01,8.408147259707987597e-02,6.081277135316841553e-01,7.281331074586226970e-01,7.995874084678102900e-01
1.072158110398272246e+00,9.792780113990645630e-01,9.227728213875564522e-01,8.695251944687997225e-01,6.360543500599513678e-01
1.096620723256140462e+00,3.795970683783214117e-01,1.003913130339080695e+00,1.853119771757792134e-01,9.182480622659223712e-01
9.873857366421712189e-01,1.145005092488818432e+00,8.357143718259784082e-01,9.677885910881904863e-01,7.397131081592549506e-01
1.040837914491447913e+00,2.724221950681573468e-01,8.862062183807761784e-01,8.517800881873963670e-01,6.033946798322725735e-01
2.904590973050112934e-01,1.000587556689954027e+00,4.949987719689959431e-01,7.091223507401036574e-01,5.562387506749970623e-01
1.264870144906856009e+00,1.306937211765082152e+00,5.344340305084436249e-01,8.263543938407020839e-01,8.903757896947017692e-01
1.033031499374849949e+00,8.715558674249436200e-01,4.305564757096356221e-01,4.912250048245299650e-01,5.665421305330592405e-01
9.727615712472049703e-01,1.453118755498593595e+00,7.529961966138831730e-01,1.293252692605925347e+00,1.147957885458872340e+00
7.044846296694313725e-01,4.806611975713472040e-02,8.182760661275575442e-01,4.348003600658207901e-01,7.027457945710031684e-01
6.275309927852019687e-01,5.198297880542277483e-01,1.115051659970258235e+00,6.447531700883378791e-01,7.760436124196693486e-01
1.016068730686199295e+00,6.545155070735579894e-01,6.450534674182244466e-01,4.210503767035568279e-01,5.087672591526039012e-01
9.349563326078910164e-01,9.201654593134198645e-01,6.987023266429466251e-01,1.099982812139595811e+00,8.185731468154657797e-01
7.307822814459619121e-01,4.531142246252489181e-01,1.040793553838564867e+00,3.346379125521979359e-01,1.007481108873720554e+00
5.861413384720343123e-01,6.666131272124388163e-01,1.332222573498188734e+00,9.264128502080687388e-01,7.566533224718215989e-01
6.107915388830600367e-01,4.986160637088377645e-01,8.980636321536871192e-01,3.656133592871991245e-01,1.243757237604862453e+00
6.326395634340716834e-01,3.527091120149869474e-01,1.177661093968637829e+00,3.099282356455139165e-01,4.907158238878729373e-01
4.159537498529381483e-01,6.515518547117314929e-01,3.594057531369732050e-01,5.196505690886386031e-01,8.291123386525883765e-01
7.415197347368208680e-01,5.680151129813808542e-01,5.171287155459058926e-01,9.690035617534745738e-01,3.536162601996731270e-01
6.678599957238293694e-01,5.291675670465355585e-01,5.443261285148989215e-01,9.760594507134922049e-01,3.042750002375351620e-02
1.184004879891385809e+00,5.713516458432075229e-01,7.378377945515656178e-01,7.109351590614791938e-01,6.748314476316360500e-01
1.286461085117833747e+00,7.762582463650400388e-01,1.398751238663186403e+00,4.268074529199430422e-01,3.462285749632385001e-01
8.070556954636131097e-01,1.032350091372849388e+00,6.764666874323460588e-01,7.935132044668264939e-01,7.376701659481181839e-01
3.591339699838844712e-01,5.445933223786302291e-01,5.000700933977327844e-01,5.052314773756220179e-01,1.460601799958128055e-01
4.775194123693144999e-01,1.254306336146205458e+00,4.167750102457812300e-01,6.965282048516494573e-01,5.309694840788631298e-01
7.856697806661308014e-01,9.828010929616398661e-01,9.436847763274147649e-01,3.005115665280095327e-01,9.523435080030565603e-01
1.097529862833144243e+00,2.896766098194328287e-01,1.193952875030820815e+00,9.826382534746576081e-01,6.024004760388035340e-01
4.562059412566539240e-01,1.177773661741666894e-01,7.823131508238292398e-01,3.265789518428854343e-01,7.903995278316267026e-01
3.580146340924054149e-01,8.833265406709505108e-01,1.095647553672130847e+00,5.747738196285313572e-01,8.533955454796390283e-01
3.323476347036303236e-01,1.267915791533338998e+00,1.107587891917114709e+00,1.048251567385934058e+00,7.084467356285329975e-01
8.800785607124962384e-01,7.094456719993504912e-01,8.671345936989648395e-01,3.249456889604744325e-01,8.690317323348870637e-01
8.755233157666807431e-01,4.490888304603473102e-01,8.879360965419865748e-01,5.866273821750949136e-01,3.901676494359888059e-01
1.315500482969691465e+00,5.517002789303201427e-01,4.436537692179471914e-01,8.518260076485187904e-01,1.141997071506046568e+00
6.533760168507694033e-01,8.271259441108409494e-01,3.449590598848966683e-01,6.793586480417214135e-01,8.749313158377377553e-01
1.236814893584181618e+00,7.029256237094599902e-01,7.580278493420616881e-01,7.501325070587614441e-01,7.959837820871465963e-01
7.848763452638735094e-01,1.142812913924978302e+00,7.462215023644463985e-01,4.701252568760357908e-01,2.082670111872712837e-01
9.469622756755400328e-01,1.036988143145157082e+00,8.250783310757502376e-01,9.103435252705912584e-01,9.174744478740116671e-01
8.271712205218327840e-01,6.389856022593792817e-01,9.473757262919704214e-01,7.354611026678375962e-01,1.211461586673518553e+00
6.325492001427870381e-01,6.197437425437748448e-01,3.071765432005802987e-01,8.214788266940786787e-01,6.839627275072999169e-01
9.209118752212707149e-01,7.579671071312585884e-01,4.677913503369725556e-01,3.807020138849066537e-01,1.129777836505658550e+00
1.076686844462630521e+00,9.765245849990671356e-01,5.272642728468923679e-01,7.699788105495708468e-01,6.886847921703145303e-01
2.801528591361310827e-01,8.044811660851164392e-01,8.623425534217971089e-01,7.047883637399439127e-01,5.292809754100211705e-01
7.556061547269903311e-01,2.402572475570723953e-01,5.560732180271330538e-01,7.459636032796859162e-01,9.217841578248210377e-01
6.308023930625945574e-01,7.707358171344896869e-01,9.829263622637898212e-01,9.984471868750415258e-01,8.631746143878611388e-01
7.400622981765786479e-01,8.780065332122859167e-02,1.031495510883592814e+00,6.467100022611010912e-01,9.761844591283891370e-01
7.648191828541210935e-01,6.929791752031925212e-01,1.002548431500920101e+00,8.786817657203227494e-01,5.305607694922769291e-01
9.574053451128778924e-01,1.256314178456008790e+00,7.607886848867632112e-01,1.016926561122693640e+00,6.340046177334432986e-01
1.228568532718711914e+00,9.224195091725780893e-01,1.302199424041279530e+00,1.098469719290182889e+00,8.796430951150043809e-01
8.976549538823959118e-01,4.998698335297602213e-01,3.898586215706081326e-01,5.086353266250297489e-01,7.794761097119339288e-01
5.619833106321652227e-01,1.133244645250655269e+00,1.173109523384373132e+00,1.080106573682035442e+00,9.143461086822856076e-01
7.200868905493225114e-01,2.537261204667054515e-01,1.214420181666305137e-01,8.725224219309151152e-01,8.393722234428188100e-01
7.196065165938524411e-01,3.832481680271309088e-01,8.156332622422040046e-01,4.872224111605135133e-01,7.397672358890918787e-01
9.531142031367877410e-01,4.417031225074378176e-01,1.205891107225717684e+00,5.716972565894465896e-01,8.667768388236162247e-01
7.836520873822998556e-01,6.514248378910152404e-01,7.107821030117263961e-01,7.534877752644137949e-01,5.943544579056769805e-01
4.927264685159413182e-01,9.414032112635045690e-01,7.053694935198646654e-01,9.810693317174092876e-01,7.212682208136436124e-01
7.308669035255256352e-01,8.247913058612917903e-01,3.221058269238364913e-01,1.287879259993456094e+00,5.831986698895489374e-01
8.436638423448850066e-01,1.266023455052003310e+00,9.031286461731692361e-01,3.761857718848214960e-01,8.631837221599284460e-01
9.600987149958744027e-01,8.005179532601459647e-01,8.999910659224371612e-01,6.497668149697528595e-01,1.085129846922167962e+00
9.004772971468316678e-01,1.292549581828578820e+00,1.015764957577747873e+00,9.938576733931964169e-01,5.158977746202197956e-01
6.992827099085563436e-01,9.386297226877358124e-01,9.362371626170723493e-01,6.294937644068911986e-01,8.613465657765974060e-01
9.512105321503273592e-01,8.694270940680717263e-01,7.201997463419839152e-01,3.076354968356248554e-01,5.866982007796127663e-01
1.440208203474788728e+00,4.146147526385211557e-01,3.803906643633252482e-01,8.706347690007643081e-01,7.235236235912116953e-01
4.620473909720962946e-01,6.886688612048851299e-01,4.954728345229604258e-01,9.927388431773793709e-01,8.771140030532261767e-01
8.348798050903074586e-01,8.133796412946886489e-01,5.354102524896388049e-01,5.544915281594348100e-01,1.588507293376248408e-01
8.489679762507713612e-01,8.124728468771280632e-01,6.868880595190995919e-01,9.210466991517305413e-01,3.786382898547619447e-01
4.603574426428581057e-01,1.301176681939828716e+00,9.288649265892109375e-01,7.522829873328902295e-01,9.495052409962103646e-01
5.410683422463909986e-01,5.310149001746861108e-01,3.783596891775959370e-01,7.132113877123157364e-01,5.361635034337758343e-01
7.280095839375460010e-01,7.328893933104304592e-01,1.243749359360242890e+00,1.229732051726037056e+00,7.113176115001652589e-01
7.856194102562087389e-01,5.168586662386520647e-01,1.094056302055950169e+00,1.379462592647150210e+00,6.572247889035739421e-01
7.606621225340488568e-01,6.145505882395478903e-01,2.797796745766994442e-01,1.739369328663920300e-01,5.657176835349838617e-01
1.028144609671719945e+00,7.699316338427228956e-01,4.296153849275007874e-01,5.879457728003774086e-01,1.630189847021394911e-01
2.263563389790977098e-01,1.570558127909029988e-01,5.363916831168455968e-01,5.317110514000440435e-01,6.799588869424212367e-01
2.875276900942754232e-01,4.654305724789843390e-01,7.907505968259966878e-01,9.723336834922853278e-01,1.002395670871036426e+00
5.081341295277571612e-01,4.988624056448907607e-01,8.538597331925883438e-01,7.697978167887671308e-01,1.077872601908478556e+00
8.376657195791615829e-01,1.585368495809581224e-01,1.073307703163965066e+00,8.724500567422951436e-01,5.212602708021749631e-01
7.851964761030401085e-01,6.769130186097667146e-01,5.668133096211011024e-01,9.323574442066719925e-01,7.902034634336047025e-01
9.078167728690281768e-01,9.724628401860189175e-01,8.023110486865920876e-01,7.925975620385296017e-01,7.224688759825986795e-01
9.549312361836027607e-01,6.867176480389476367e-01,7.196746657432016026e-01,6.396695373309356780e-01,4.711584089275520637e-01
6.998521828231154540e-01,7.178244771368026411e-01,7.380331855957599219e-01,6.140689512688061180e-01,1.020407495358547800e+00
4.744277370648940506e-01,1.130120399824541266e+00,5.378736943721292851e-01,7.291862771850979863e-01,6.139247600739411448e-01
1.053413945641728411e+00,7.870983380997675916e-01,1.070859959328511746e+00,6.881734693736120123e-01,5.421507172444849365e-01
5.381430582184087985e-01,1.325896162497365083e+00,1.240408917142432177e+00,4.271430232034291730e-01,8.805498908245846801e-01
6.212871610341320627e-01,5.342393470235244912e-01,2.794526944348852890e-03,6.278354129061389788e-01,6.076368833926821811e-01
5.620060505550740215e-01,7.608712137424754607e-01,1.035345149142490317e+00,7.097261357418460648e-01,1.177680280706640215e+00
8.341880857838790408e-01,9.461373920524120962e-01,1.042487610334916992e+00,9.453457515697937241e-01,4.830642391374732059e-01
3.443891055587260802e-02,1.974035140915978703e-01,3.647504506025862625e-01,5.270931312990703166e-01,5.875004802352092881e-01
6.783631511988508223e-01,7.198499207830560964e-02,7.168275048795695881e-01,7.841236250905324612e-01,9.397071937629881688e-01
9.717052803149807128e-01,9.673735535921295092e-01,7.308081878636705220e-01,8.529411807865467932e-01,9.948014246927739945e-01
7.908331191877271404e-01,8.350618167518056856e-01,1.562254621678544619e-01,4.056188235781432172e-01,4.838712301940950589e-01
8.256800289222293587e-01,4.278067569119260449e-01,1.043307201361163061e+00,1.023875028369173323e+00,5.034825449760376159e-01
6.015477255556185288e-01,1.084765822393611190e+00,5.400170297690536358e-01,3.974157918509818033e-01,9.811736492920092312e-01
1.045244254275439877e+00,7.640276719073288425e-04,6.462738115831406782e-01,8.337620305499044981e-01,8.525957198582380103e-01
7.467245419755190738e-01,3.762446118149580521e-01,7.353572874877364329e-01,8.177815020614057628e-01,7.584026398133146829e-01
7.349263110930460696e-01,-6.222814305013367464e-02,7.556092574379008608e-01,7.925693499996391278e-01,1.230019935415303634e+00
7.412943493106612936e-01,5.818540962670649686e-01,8.728980091588012247e-01,6.988228865898531428e-01,1.112488365298215376e+00
7.677661046492897379e-01,1.357825360681294447e+00,9.600059040575119607e-01,1.116240231281337758e+00,6.287038761847961732e-01
4.282752239781095205e-01,1.063010277760593647e+00,7.101510108073639804e-01,8.875573448005187327e-01,1.191682738636368644e+00
3.843095284076345486e-01,1.183982709986856952e+00,9.437277239016208519e-01,6.195287593954674765e-01,7.869371506005747863e-01
1.048856624094226975e+00,4.806013714341737519e-01,8.417837385311545129e-01,9.610345673500502173e-01,1.041420844010260582e+00
4.949739064685764189e-01,9.198078656767495476e-01,7.542775217222270623e-01,6.650086244567026128e-01,5.676164056897193833e-01
1.676287189042649506e-01,8.086818371058560051e-02,8.280526332406539236e-01,5.400991214711380328e-01,1.192801353726235636e+00
4.709385572077263715e-01,4.879270396000808807e-01,4.751762712555521739e-01,6.989423971373712741e-01,5.920999844276039203e-01
8.482738787243420120e-01,6.782986608278240848e-01,1.021247466462156250e+00,8.021207961483080018e-01,7.649340511322727520e-01
7.407474753873568574e-01,1.131760410490061819e+00,9.868820848031656379e-01,5.683193180745452766e-01,9.804739617722720846e-01
1.642832069797340311e-01,7.701821093896669135e-01,5.021555699438939868e-01,6.624418281090574956e-01,1.147650543728519157e+00
5.119494889590980868e-01,3.919397526316831248e-01,6.733335352366076609e-01,2.675427872348656311e-01,1.093256491853940027e+00
8.008118973008163666e-01,2.540761741352295378e-01,5.645221590751214880e-01,5.389879405222334219e-01,5.903119773429059691e-01
1.217060069370652364e+00,1.223675534091090977e+00,5.617602910849480713e-01,5.609864806893649636e-01,9.471615367543346764e-01
9.421185086660701646e-01,7.391053783806064148e-01,1.046291340892624211e+00,1.359569902673136488e+00,8.393131990660621655e-01
1.027950252718642599e+00,2.555685648363660301e-01,1.047671926417157895e+00,1.599385598602263980e-01,5.566770891076083805e-01
1.856646708800344797e-02,5.357063043525681634e-01,-5.225239805426330070e-02,4.322097941233141727e-01,4.506866242606811235e-01
3.103326224635920561e-01,2.777811927443795126e-01,3.338077264928180354e-01,2.697780255258424575e-01,4.770278181758519365e-01
1.124182203869757757e+00,1.444173448805784910e+00,3.686140532518045188e-01,7.552298192966272472e-01,4.226016977179408163e-01
2.151306570400119689e-01,4.083401426860546746e-01,8.991725708570027509e-01,7.115959073720510286e-01,4.950508086406454344e-01
1.112201206340599713e+00,8.104227141307293047e-01,4.138431279569120269e-01,9.020885856776967859e-01,4.491591499153655964e-01
6.894397380452841340e-01,1.151922237074319399e+00,7.330356630593396483e-01,4.612438443967075696e-01,6.076851245178374050e-01
5.645709352931016500e-01,7.598037895996735680e-02,1.214453329581586027e+00,4.309261390247498547e-01,1.181111734544567193e+00
6.764657586055992100e-01,1.495705514473468500e-01,8.527573725993680132e-01,4.895672492662541120e-01,9.644432981519570625e-01
1.058078560695669301e+00,1.138998612114458187e+00,1.049049153646836263e+00,7.026408652540363509e-01,9.155455631501441260e-01
8.918295907401037059e-01,5.251573704632530593e-01,9.104947373576646186e-01,1.012925601162123046e+00,8.411356609681381880e-01
1.479726440145303079e-01,9.170779511186676336e-01,4.064371866864496252e-01,7.508101155890619660e-01,9.247180509203521970e-01
6.142077933683992574e-01,6.088466008840237587e-01,5.723161193174898242e-01,9.462792334466042510e-01,7.324246950765003206e-01
9.543150568428162561e-01,7.540489497969053989e-01,8.369270340831284072e-01,2.033225589538713574e-01,3.596619540664864889e-01
-6.480346974997805432e-02,6.569380865414103932e-01,8.002937858451149022e-01,8.491454611847129019e-01,7.692250617878299002e-01
1.300867796036912605e+00,9.529878167721158588e-01,7.649184945190160567e-01,7.734921074407943298e-01,3.533459376670826657e-01
6.295409847699052763e-01,2.378900519789063916e-01,8.841003645948859457e-01,8.387736216793298949e-01,6.703312545437565273e-01
5.128484177311213310e-01,5.077701223096406924e-01,7.082441651198644328e-01,4.088647408810321404e-01,1.123023907789323372e+00
6.331124062022520649e-01,9.413875245068504816e-01,3.272537233285659486e-01,1.249243114350812256e+00,8.961533304946631695e-01
7.602913647610313186e-01,1.426956810078858995e+00,1.150888143773131311e+00,5.284494645978652372e-01,6.774982627007694047e-01
1.820287293953076757e-01,9.552119301388110051e-01,7.276982353905692147e-01,1.063472144712378054e+00,2.371366968759452409e-01
1.020030806278132696e+00,9.862161727685143930e-02,9.787402104739875153e-01,6.810421469231480174e-01,2.028251400753044442e-01
9.988450968457418533e-01,6.021297446236614226e-01,8.253285206744920277e-01,7.531204820720709403e-01,7.400898566883475915e-01
6.749571631265361971e-01,3.425331030000497434e-01,6.601256140221278823e-01,4.230656032554767632e-01,1.197440082803166828e+00
6.409373341648160194e-01,1.031283453731910216e+00,8.799109794710617827e-01,4.398698410206402509e-01,7.209578533476196371e-01
3.404215781086384895e-01,1.039120106617042572e+00,4.198172973130308572e-01,1.079148377614544962e+00,3.987038712524068051e-01
1.170963493180193105e+00,7.335973111292630744e-01,7.453948085152115599e-01,8.808944137867995572e-01,5.401588382395119403e-01
6.452667246922658695e-01,3.731076617543869212e-01,6.097700239350070106e-01,1.095901689219278996e+00,8.583863369676261179e-01
8.310197102422566262e-01,1.050392017677756584e+00,7.479883234174162787e-01,1.035526859408929079e+00,3.613236797512950904e-01
8.192973807863720426e-01,9.703386985201718495e-01,1.025941045436919996e+00,3.969270932254551076e-01,3.904459761688396924e-01
9.909281591033242131e-01,5.662430741514524746e-01,9.076666645503310704e-01,8.284636160788001469e-01,9.733588224571607661e-01
4.236612483281270158e-01,6.672202725707859772e-01,5.778154853665394830e-01,9.202652234999112446e-01,9.241233523774595726e-01
1.647592225548296874e+00,1.379322983619662546e+00,8.805075218515881486e-02,2.518545073382546517e-01,5.202241438463556245e-01
6.046884547169658619e-01,4.859566958096528388e-01,8.175963138899858818e-01,1.110384698883846832e+00,1.139673851551004313e+00
4.146286432365676178e-01,1.236324677390888249e+00,1.105625645627994036e+00,1.022586742456988551e+00,9.090153728309859904e-01
1.192575732058256843e+00,3.050926192034482121e-01,8.520470268899712485e-01,8.233903213207471872e-01,6.836543599034502483e-01
2.962103691106791059e-01,5.021536867215976585e-01,7.715954225905631292e-01,2.196423237006188411e-01,1.085607655639077018e+00
1.255726313201782407e+00,7.653349708407058971e-01,3.327148649240632694e-01,8.765915639500028167e-01,8.204626206093885710e-01
5.388826376891343584e-01,6.655909535945572220e-01,5.865553297080651207e-01,7.612912183141941069e-01,4.023514446816859325e-01
1.047690781086333400e-01,3.539692078798432617e-01,8.937205476234588719e-01,6.715791020794605881e-01,1.034769939387873317e+00
1.080088283575896257e+00,8.853161688763406811e-01,4.573433499314610295e-01,1.204382082829529077e+00,7.702317164768864854e-01
1.066417384793788781e+00,9.539671126517232924e-01,8.414105244626467472e-01,7.013852131306776982e-01,6.192146911377666152e-01
9.671077116589483769e-01,1.079219667589349729e+00,6.084311630405504490e-01,7.361851115948281343e-01,7.258505063787672462e-01
8.133219317763976663e-01,5.337228423918483067e-01,8.916812230614095114e-01,6.465452529432530460e-01,8.002044131278421846e-01
3.619492595645249500e-01,3.394254253134816879e-01,1.070962920637356097e+00,8.384034134676187078e-01,7.783134656652319627e-01
6.237067423822540979e-01,3.942019739316937610e-01,4.039527231286892395e-01,8.782008469187688737e-01,1.251468216840554426e-01
6.529335441257438921e-01,1.370917530056593447e+00,5.900359456754165066e-01,4.911298260664672677e-01,8.891686558884320801e-01
8.246743934288495170e-01,6.316630823897038116e-01,9.846691355345050800e-01,8.866113520398520853e-01,8.100145129349987094e-01
6.037336263128111336e-01,6.724000461338451862e-01,1.253436289356105515e+00,7.851787696882108758e-01,2.527796116835338558e-01
8.665699385629117568e-01,7.184043257427631390e-01,1.071326365040770279e+00,8.335923666176691116e-01,1.248457617620071014e+00
3.343497133832565305e-01,8.911643521014483982e-01,1.002800993565422960e+00,7.885840289374884682e-01,1.159397652688465730e+00
5.130165364859591293e-01,5.024991617090681650e-01,7.458981714352567183e-01,1.701613695579722307e-01,4.851026187740780093e-01
9.331316077541027543e-01,1.347290186942975421e+00,6.483475271056636791e-01,5.676641644192373937e-01,6.194683604570521140e-01
1.213511136769052534e+00,3.071240335899147467e-01,8.696079017727222915e-01,5.917329140086738937e-01,8.132343044835980139e-01
6.941476874907261951e-01,3.855173570017237927e-01,5.204886532507961849e-01,1.204194022380868923e+00,1.097354995653555321e+00
5.554676469639875380e-01,5.914163510075060026e-01,5.274040680150277050e-01,1.178254429485289245e+00,1.036009471751476729e+00
2.112564169794620139e-01,1.254018284567351316e+00,8.674785623264295031e-01,6.100938334024612608e-01,7.965208734455050399e-01
1.773562632507862669e-01,9.409395834124287816e-01,6.789127965051461322e-01,4.922282772832833886e-01,2.041759391360579157e-01
6.633228338171727190e-01,5.213640074448451234e-01,1.071759401562486058e+00,8.033701302175708658e-01,1.055500447729710300e+00
9.601596459144305928e-01,1.221920503090943022e+00,5.951414890706540062e-01,1.001963345695362939e+00,7.019416823767817837e-01
7.405270735801274817e-01,7.433656047928246524e-01,5.135418518672570931e-01,2.461638006947341195e-01,9.355486900354745838e-01
9.490313842126744115e-01,1.092663642819392766e+00,1.271068168789524888e+00,1.129332525572412038e+00,5.663597283352761469e-01
8.443899893431726644e-01,1.408232868734669685e+00,9.705367026727165225e-01,1.041299535279801347e+00,7.518990679592907345e-01
9.225858492865948168e-01,5.456649567894337194e-01,5.396439927462249875e-01,8.761957195541606458e-01,7.399840068062077947e-01
1.286690906555151059e+00,8.418148838686455582e-01,8.357660986749181342e-01,1.018934016935824971e+00,2.692392606102284591e-01
5.513075389307056096e-01,3.655932970151880013e-01,9.204548882806241616e-01,5.453375437042435880e-01,6.112882852090498753e-01
1.004860516026813810e+00,6.570614357812499806e-01,4.193891276939542556e-01,7.360815282162702644e-01,6.408056221581976963e-01
9.092560674454248648e-01,5.322843565977577462e-01,7.877718609930789428e-01,7.423132193068404661e-01,1.010454795815577844e+00
7.779959146433162998e-01,1.009117011173896739e+00,1.306824083350566879e+00,1.056318557066857622e+00,1.728232701703562024e-01
4.476278494312017631e-01,3.522346900039792228e-01,9.193903845614807002e-01,5.252729562243376726e-01,4.724991826362167080e-01
8.111510810139057615e-01,1.806503554728019212e-01,-1.676254673649179017e-01,7.438024586682682182e-01,7.884006810425232548e-01
6.458770469924618451e-01,1.341488455488205334e-01,9.219816057121574815e-01,6.768640841480169090e-01,9.126723611324474295e-01
6.003766765514079173e-01,4.172120935624650251e-01,1.236066956987964094e+00,6.821295765740449379e-01,9.559952893112171335e-01
2.966918490256153507e-01,6.921905935482388639e-01,5.385136087878087396e-01,6.932607722110543103e-01,8.577338900691041657e-01
5.153206669699945675e-01,1.084941046460808911e+00,8.767847506709036676e-01,4.126822735517894358e-01,5.127190170504820621e-01
8.449793818818533975e-01,1.578173474955926636e+00,1.119243712167388383e+00,6.194233071568989724e-01,8.169529927732346319e-01
1.084606806160523185e+00,9.388323338251746142e-01,7.958791803010415444e-01,7.790881032704815023e-01,9.858534534114671288e-01
9.534176606902690088e-01,8.742929644419344948e-01,9.262572659653321994e-01,6.788830695129468573e-01,9.460474928295438124e-01
9.082276530104084200e-01,1.033097750826451389e+00,5.827188275376579130e-01,4.941839609279861656e-01,1.085169464999279576e+00
9.752181224311953223e-01,1.091277025449502780e+00,1.277185807647138516e+00,8.342454532940671852e-01,3.512571870118967876e-01
6.471122680262160198e-01,7.638202276012256986e-01,1.041911195576656013e+00,7.598437055751533498e-01,9.364145389146092402e-01
1.011869582236832654e+00,2.487900300069794679e-01,9.293204865433279949e-01,8.997784731787739076e-01,3.977249674861524364e-01
3.054897589564025684e-01,1.052970264430749925e+00,9.518633758300345526e-01,2.912176476973696859e-01,4.586638257041052991e-01
1.044885719383416678e+00,1.106906278460219939e+00,3.550737180925477854e-01,5.623702884842701755e-01,9.012029625059145843e-01
